node_id,node_type,has_signal,num_lanes_total,num_connected_edges,avg_speed_limit_ms,lat,lon,total_vehicle_count,mean_speed_ms,max_speed_observed_ms,total_halting_count,mean_occupancy_pct,mean_gap_m,min_gap_m,mean_rel_velocity_ms,mean_time_gap_s,min_time_gap_s,mean_acceleration_ms2,min_acceleration_ms2,total_hard_brakes,num_lane_rows,total_conflicts,severe_conflicts,mean_min_ttc,mean_max_drac,mean_pet,mean_distance_to_node
664472707,priority,False,4,4,12.5,22.56638354721425,88.35432198711636,3.0,12.462727272727273,15.42,0.0,0.0172727272727272,114.195,100.82,-6.135,47.76,47.69,-1.3163636363636364,-5.0,32.0,11.0,0.0,0.0,,,,
664472749,priority,False,4,4,12.5,22.57070667626749,88.34870693219086,3.0,12.1175,15.36,0.0,0.0258333333333333,63.73363636363636,10.1,1.3209090909090908,8.65,1.11,-0.54,-5.0,40.0,12.0,2.0,0.0,1.57,3.31,1.93,1.047196695229909e-05
5424222002,priority,False,4,4,20.84,22.574321257760047,88.34863113641715,4.0,19.608,17.89,0.0,0.012,56.98285714285714,0.1,-2.254285714285714,5.532857142857144,0.24,0.4629999999999999,-5.0,25.0,10.0,6.0,0.0,1.9333333333333331,2.93,,4.204735265693567e-05
664446124,priority,False,4,4,12.5,22.57373945110593,88.35108801258514,2.0,12.292727272727271,14.13,0.0,0.03,132.82999999999998,22.4,4.89,10.8525,2.17,-0.5636363636363636,-5.0,20.0,11.0,0.0,0.0,,,,
663826061,priority,False,4,4,11.11,22.57191554170321,88.34439510717067,0.0,11.11,11.99,0.0,0.0,99.27,99.27,-4.15,15.76,15.76,-0.06,-4.33,7.0,6.0,0.0,0.0,,,,
6749210994,priority,False,2,2,11.11,22.56531303230336,88.33993786269782,,,,,,,,,,,,,,,0.0,0.0,,,,
cluster_1174832977_4137940796,rail_crossing,False,8,8,25.0,22.575443706647583,88.3460216402473,,,,,,,,,,,,,,,0.0,0.0,,,,
6173584950,priority,False,4,4,8.33,22.57519585448152,88.34654024262969,1.0,10.891666666666666,12.46,0.0,0.015,180.202,9.47,-1.05,17.352,1.07,0.0433333333333333,-2.01,0.0,6.0,0.0,0.0,,,,
6173584947,priority,False,3,3,4.63,22.57600289308133,88.34580532281518,,,,,,,,,,,,,,,0.0,0.0,,,,
10560867460,priority,False,6,6,4.63,22.5712715317166,88.34936510627128,,,,,,,,,,,,,,,0.0,0.0,,,,
6469974911,priority,False,2,2,5.56,22.571043494136813,88.35005047729894,,,,,,,,,,,,,,,0.0,0.0,,,,
10560867461,priority,False,6,6,4.63,22.571420115137617,88.34883738819615,,,,,,,,,,,,,,,0.0,0.0,,,,
6469974905,priority,False,4,4,8.33,22.570852729151586,88.34815760027985,2.0,10.87875,13.0,0.0,0.065,83.71125,10.98,1.2275,7.835,1.07,0.065,-2.3,0.0,8.0,0.0,0.0,,,,
6470135654,priority,False,2,2,13.89,22.568165209367084,88.34547393223666,,,,,,,,,,,,,,,0.0,0.0,,,,
10904691235,priority,False,2,2,5.56,22.574693706716943,88.36105070724312,,,,,,,,,,,,,,,0.0,0.0,,,,
664446590,priority,False,4,4,20.84,22.572426006911325,88.34789241767851,10.0,16.39,18.0,0.0,0.0172727272727272,53.89300000000001,0.1,-3.8,5.121,0.05,-0.0736363636363636,-5.0,39.0,11.0,6.0,0.0,1.9266666666666663,2.29,,4.3854783801467487e-05
9189383173,priority,False,2,2,5.56,22.56655397883648,88.35790872793882,,,,,,,,,,,,,,,0.0,0.0,,,,
1191863888,priority,False,4,4,8.33,22.568884510063032,88.3628314502976,0.0,11.11,11.71,0.0,0.0,,,,,,0.02,-1.8,0.0,3.0,0.0,0.0,,,,
9189383186,priority,False,2,2,5.56,22.571991770395456,88.35641194437014,,,,,,,,,,,,,,,0.0,0.0,,,,
1176978438,priority,False,6,4,12.04,22.576407930852668,88.35581384722867,0.0,12.036666666666669,15.36,0.0,0.0,70.296,9.35,-1.828,7.268000000000001,1.22,-0.784,-5.0,32.0,15.0,4.0,0.0,2.8200000000000003,1.76,3.02,3.80785737010377e-05
1177161219,priority,False,4,4,25.0,22.567808275742305,88.35258468215059,9.0,18.629375,17.96,0.0,0.0375,52.636875,0.0,-1.8725,6.329375,0.26,-0.1812499999999999,-5.0,254.0,16.0,60.0,12.0,2.117037037037037,2.5083333333333333,1.7742857142857142,6.932957168860185e-05
1177160403,priority,False,3,3,14.81,22.56880060107069,88.34937635555747,11.0,14.345,18.0,1.0,0.0157142857142857,50.67153846153846,0.0,2.764615384615385,4.253076923076923,0.12,-0.4935714285714286,-5.0,194.0,14.0,54.0,10.0,2.1244444444444444,2.448888888888889,,0.0001463756119483
cluster_11944729366_664471711,priority,False,9,5,19.75,22.56849216235412,88.35730189161745,24.0,17.32241379310345,18.0,5.0,0.036551724137931,62.39692307692307,0.0,0.4392307692307692,6.3769230769230765,0.29,-0.6051724137931035,-5.0,296.0,29.0,151.0,29.0,2.136308724832215,2.0741721854304638,3.0475000000000003,0.0001883139501379
6173584946,priority,False,3,3,8.33,22.57219538512445,88.34458620589514,0.0,11.11,11.66,0.0,0.0,117.05,111.43,-3.56,16.2,12.84,0.416,-2.0,0.0,5.0,0.0,0.0,,,,
664446588,priority,False,3,3,12.04,22.57366561665668,88.3455709943617,3.0,10.93375,12.43,0.0,0.0075,135.57,116.24,0.45,12.9825,9.77,-0.04375,-5.0,3.0,8.0,0.0,0.0,,,,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,priority,False,11,7,17.43,22.57242988055185,88.358576276534,60.0,9.8965625,17.99,32.0,0.0909375,55.47870967741935,0.0,1.900967741935484,7.041935483870968,0.37,-0.559375,-5.0,343.0,32.0,190.0,48.0,2.129052631578947,2.332210526315789,1.7333333333333334,0.0002049048647391
cluster_10560867453_663943486,priority,False,6,6,19.45,22.57040376700208,88.34981151685993,4.0,16.12181818181818,18.0,1.0,0.0086363636363636,46.26052631578948,0.0,-0.3184210526315789,6.176111111111111,0.37,-0.9754545454545456,-5.0,134.0,22.0,18.0,6.0,1.7333333333333334,2.393333333333333,3.2433333333333336,0.0001545426875829
cluster_10281965682_663944134,priority,False,6,6,16.67,22.571059638675184,88.3474488746389,13.0,12.55095238095238,18.0,1.0,0.0157142857142857,80.35947368421053,0.0,-1.4042105263157894,7.480526315789473,0.07,-0.0409523809523809,-5.0,90.0,21.0,28.0,10.0,1.756153846153846,2.58,,0.0001179926061807
663943276,priority,False,4,4,19.45,22.567301875650703,88.35234468315738,9.0,11.48,18.0,0.0,0.0366666666666666,43.04875,2.96,1.28,4.33875,0.42,-0.4811111111111111,-5.0,124.0,9.0,0.0,0.0,,,,
cluster_11158897098_664472732,priority,False,10,6,17.78,22.56658133771824,88.35331561581253,7.0,16.598333333333333,18.0,0.0,0.0075,100.42125,0.1,0.69375,9.585625,0.08,0.18375,-5.0,62.0,24.0,8.0,2.0,2.225,2.255,,0.0001267243232085
cluster_10279761592_11942000229_11942000233_663943274,priority,False,7,7,17.46,22.56808017789596,88.34907729316154,32.0,9.631764705882354,17.95,8.0,0.0588235294117647,44.839375,0.0,0.854375,5.278125,0.37,-0.3805882352941176,-5.0,184.0,17.0,104.0,32.0,2.085576923076923,2.2284615384615383,1.415,0.0002097308929581
cluster_664446535_8507351665_8507351666,traffic_light,True,8,8,13.2,22.5731532548366,88.35338610162907,43.0,6.155714285714285,15.96,23.0,0.0664285714285714,31.266428571428573,0.0,0.5914285714285714,7.442142857142857,0.03,0.1185714285714285,-5.0,141.0,14.0,174.0,44.0,2.047241379310345,2.340574712643678,6.495,0.0002110871774473
664446129,priority,False,3,3,12.04,22.57319713229724,88.35119884955249,2.0,12.39,15.9,0.0,0.0066666666666666,58.0625,0.12,4.8133333333333335,5.5633333333333335,0.07,-0.6608333333333333,-5.0,66.0,12.0,0.0,0.0,,,,
664446125,priority,False,3,3,11.11,22.57395739836789,88.35122746388116,1.0,11.15375,11.98,0.0,0.0025,86.06428571428572,9.81,3.6957142857142857,8.281428571428572,1.12,-0.13125,-2.29,0.0,8.0,0.0,0.0,,,,
10279701136,dead_end,False,3,2,27.78,22.56597404614345,88.35186307765557,,,,,,,,,,,,,,,0.0,0.0,,,,
664472733,dead_end,False,2,2,11.11,22.56567766680751,88.35395963983754,,,,,,,,,,,,,,,0.0,0.0,,,,
cluster_10281958932_663804338,priority,False,12,6,14.82,22.575318717187557,88.35969728400889,4.0,14.922285714285715,17.67,0.0,0.01,73.50083333333333,9.88,-2.1566666666666667,18.279090909090908,1.11,-0.2805714285714286,-5.0,82.0,35.0,4.0,0.0,2.665,3.2750000000000004,3.16,0.000107087665365
664447176,dead_end,False,4,2,11.11,22.574273409479925,88.362919353682,0.0,11.11,11.35,0.0,0.0,,,,,,-0.03,-2.06,0.0,1.0,0.0,0.0,,,,
cluster_10281958922_663940594,priority,False,10,6,16.67,22.570456920276627,88.35805053591923,37.0,15.381764705882354,18.0,21.0,0.0941176470588235,67.5192,0.0,0.2371999999999999,5.7036,0.5,0.0088235294117647,-5.0,61.0,34.0,30.0,8.0,2.0153333333333334,2.0706666666666664,0.6,0.0001735790803762
cluster_10279701141_664472702,priority,False,10,6,18.89,22.56752829008733,88.3552745707881,11.0,16.045151515151517,17.98,0.0,0.0536363636363636,65.76,0.0,-0.4537037037037037,13.505185185185184,0.28,-0.0142424242424242,-5.0,55.0,33.0,2.0,0.0,1.7,2.13,,9.386762991074034e-05
cluster_13298747750_13298747754_7007141699,traffic_light,True,7,7,15.08,22.572671865241023,88.35074255865752,4.0,16.650833333333335,15.25,1.0,0.0375,50.193333333333335,0.0,-3.435,10.109166666666669,0.5,-0.2666666666666666,-5.0,82.0,12.0,14.0,8.0,1.487142857142857,2.7328571428571427,,6.933015973057823e-05
2281204505,dead_end,False,1,1,13.89,22.572623811295163,88.350624702547,,,,,,,,,,,,,,,0.0,0.0,,,,
cluster_663943516_664446119,right_before_left,False,5,5,10.0,22.572884725031184,88.35057394889203,7.0,10.873846153846152,14.53,0.0,0.0061538461538461,84.92307692307692,17.2,3.65,9.816923076923077,1.68,-0.1253846153846153,-5.0,31.0,13.0,0.0,0.0,,,,
8021489624,priority,False,2,2,13.89,22.57269888270302,88.35093461054997,,,,,,,,,,,,,,,30.0,16.0,1.7493333333333332,2.1053333333333333,,8.558602836152643e-05
10279819094,dead_end,False,1,1,27.78,22.56504592750588,88.3478914580076,,,,,,,,,,,,,,,0.0,0.0,,,,
10560867456,priority,False,4,3,9.72,22.57141644474237,88.35029617760794,15.0,9.671428571428573,14.56,0.0,0.04,41.76857142857143,6.02,-0.9442857142857142,5.034285714285715,0.98,0.3614285714285715,-2.61,0.0,7.0,0.0,0.0,,,,
10560867452,priority,False,4,3,15.28,22.570611490805625,88.34999618353876,6.0,10.87076923076923,14.56,0.0,0.0115384615384615,55.353,8.05,1.4659999999999995,5.049,1.0,-0.0723076923076923,-4.6,3.0,13.0,0.0,0.0,,,,
1191864053,dead_end,False,1,1,11.11,22.568635979623988,88.3635728925756,,,,,,,,,,,,,,,0.0,0.0,,,,
6311588102,priority,False,3,3,19.45,22.5729250692932,88.3480819606086,4.0,22.9125,18.0,0.0,0.0212499999999999,66.85857142857142,14.6,0.4042857142857143,4.64,1.1,0.1362499999999999,-2.39,0.0,8.0,0.0,0.0,,,,
cluster_663842376_663944135,priority,False,5,5,24.45,22.573618529119116,88.3483330144845,8.0,20.567692307692308,18.0,0.0,0.0207692307692307,61.92636363636364,0.0,1.6527272727272726,4.971818181818182,0.52,-0.343076923076923,-5.0,98.0,13.0,24.0,10.0,1.8691666666666664,2.411666666666666,,0.0001358365812984
664472746,dead_end,False,2,1,11.11,22.565869777123112,88.35192128684068,0.0,11.11,10.01,0.0,0.0,,,,,,-0.14,-1.78,0.0,1.0,0.0,0.0,,,,
663944184,dead_end,False,1,1,11.11,22.565132247121745,88.34804556419454,,,,,,,,,,,,,,,0.0,0.0,,,,
cluster_13298740740_664446558,traffic_light,True,8,8,15.28,22.57395063408587,88.35363012487605,21.0,8.617999999999999,17.96,11.0,0.0766666666666666,35.96933333333333,0.0,-1.9653333333333332,9.004666666666667,0.5,-0.4386666666666666,-5.0,208.0,15.0,122.0,34.0,2.009661016949152,2.57655737704918,,0.0001185611437159
13298747744,rail_crossing,False,4,4,12.5,22.57771187577208,88.35589157512028,1.0,10.17,11.25,0.0,0.025,,,,,,1.4475,-0.87,0.0,4.0,0.0,0.0,,,,
13298747745,rail_crossing,False,4,4,12.5,22.57777484102655,88.355922341651,,,,,,,,,,,,,,,0.0,0.0,,,,
13298747746,rail_crossing,False,4,4,12.5,22.579523343441775,88.35676003988391,,,,,,,,,,,,,,,0.0,0.0,,,,
664445900,dead_end,False,1,1,11.11,22.579719561441603,88.35681944242918,,,,,,,,,,,,,,,0.0,0.0,,,,
13298747730,rail_crossing,False,4,4,12.5,22.57529005189165,88.35405392686611,1.0,10.088333333333331,11.93,0.0,0.0166666666666666,11.546666666666669,7.63,-1.5266666666666666,1.5166666666666666,1.1,0.8566666666666668,-0.95,0.0,6.0,0.0,0.0,,,,
13298747731,rail_crossing,False,4,4,12.5,22.57570186840869,88.35420977037586,1.0,10.788,11.92,0.0,0.008,20.78333333333333,9.99,-0.15,2.0,1.02,0.428,-2.29,0.0,5.0,0.0,0.0,,,,
13298747732,rail_crossing,False,4,4,12.5,22.57609336702669,88.35460078102493,0.0,11.11,10.07,0.0,0.0,9.5175,6.63,-1.21,1.2875,1.04,1.1375,-0.71,0.0,4.0,0.0,0.0,,,,
cluster_13298747733_13298747737_663825864,traffic_light,True,10,8,12.22,22.576596213772905,88.35513303220252,8.0,10.323529411764708,13.31,1.0,0.0152941176470588,38.73090909090909,0.0,-0.9836363636363636,7.6890909090909085,0.46,-0.2488235294117647,-5.0,74.0,17.0,8.0,6.0,1.5425,1.965,,0.0001188341598345
13298747734,rail_crossing,False,4,4,12.5,22.57679717031853,88.35534818838029,0.0,11.11,10.83,0.0,0.0,,,,,,0.9533333333333333,-1.82,0.0,3.0,0.0,0.0,,,,
13298747735,rail_crossing,False,4,4,12.5,22.576939493485305,88.35547942086545,0.0,11.11,12.27,0.0,0.005,90.28,90.02,-0.25,8.04,7.95,0.25,-2.22,0.0,4.0,0.0,0.0,,,,
10092213337,dead_end,False,2,1,16.67,22.57873427130415,88.36068258499303,1.0,15.9175,17.28,0.0,0.0025,,,,,,-0.105,-1.88,0.0,4.0,0.0,0.0,,,,
11282915078,dead_end,False,1,1,2.78,22.56568854309086,88.34586778399093,,,,,,,,,,,,,,,0.0,0.0,,,,
11282915095,dead_end,False,1,1,2.78,22.565202649823128,88.3471894700318,,,,,,,,,,,,,,,0.0,0.0,,,,
2282622910,dead_end,False,1,1,13.89,22.569733139524104,88.36080962734157,,,,,,,,,,,,,,,0.0,0.0,,,,
664446557,priority,False,5,5,15.55,22.574640561023813,88.3514134672004,10.0,12.372272727272728,17.97,0.0,0.014090909090909,50.41529411764706,0.0,-0.9276470588235296,7.033529411764706,0.06,-0.1027272727272727,-5.0,247.0,22.0,56.0,12.0,2.3716,2.2478571428571428,1.61,8.378253255190231e-05
cluster_5424222009_664446539,priority,False,5,5,26.67,22.575280892844987,88.34875319707433,7.0,19.80090909090909,18.0,0.0,0.0409090909090909,50.48090909090909,8.98,1.2463636363636363,4.995454545454545,0.99,-1.5154545454545456,-5.0,152.0,11.0,2.0,0.0,2.04,3.39,,0.000101389762284
1174757559,dead_end,False,1,1,11.11,22.57989710234308,88.34853095576361,,,,,,,,,,,,,,,0.0,0.0,,,,
10281965681,priority,False,2,2,19.45,22.57239499536099,88.34794998325073,3.0,22.396666666666665,17.92,0.0,0.06,82.77,12.5,4.015,5.255,1.03,-0.8933333333333334,-5.0,9.0,3.0,0.0,0.0,,,,
1176978277,dead_end,False,2,1,16.67,22.57809693676309,88.3605899597536,,,,,,,,,,,,,,,0.0,0.0,,,,
2276455501,dead_end,False,1,1,13.89,22.563049736695977,88.35858733992778,,,,,,,,,,,,,,,0.0,0.0,,,,
2281204508,dead_end,False,1,1,13.89,22.57264412992576,88.35061439692257,,,,,,,,,,,,,,,0.0,0.0,,,,
2281204475,priority,False,2,2,13.89,22.57215802886039,88.35281453866135,,,,,,,,,,,,,,,0.0,0.0,,,,
2281204573,dead_end,False,1,1,13.89,22.579659501172507,88.356808350104,,,,,,,,,,,,,,,0.0,0.0,,,,
8021489684,dead_end,False,1,1,13.89,22.569710249536637,88.36082486593159,,,,,,,,,,,,,,,0.0,0.0,,,,
2276455498,dead_end,False,1,1,13.89,22.563025583526315,88.3585810738481,,,,,,,,,,,,,,,0.0,0.0,,,,
2281204572,dead_end,False,1,1,13.89,22.579653161889343,88.35683172782444,,,,,,,,,,,,,,,0.0,0.0,,,,
1190100135,dead_end,False,1,1,11.11,22.56564048957119,88.3505521895499,,,,,,,,,,,,,,,0.0,0.0,,,,
1174795871,priority,False,3,3,44.44,22.57916688429386,88.3475692366147,,,,,,,,,,,,,,,0.0,0.0,,,,
1174832667,priority,False,3,3,44.44,22.574703938000063,88.34564837794542,,,,,,,,,,,,,,,0.0,0.0,,,,
4793147775,dead_end,False,1,1,2.78,22.57236323808269,88.35008677090427,,,,,,,,,,,,,,,0.0,0.0,,,,
4793147774,dead_end,False,3,3,2.78,22.572812879528435,88.34849226234752,,,,,,,,,,,,,,,0.0,0.0,,,,
6311588103,priority,False,4,4,15.28,22.572910056084357,88.34814892128557,0.0,27.78,18.0,0.0,0.005,95.49,6.33,2.995,6.51,1.02,0.39,-2.52,0.0,4.0,0.0,0.0,,,,
663804413,dead_end,False,3,2,11.11,22.577372992014524,88.35227975321281,,,,,,,,,,,,,,,0.0,0.0,,,,
6544715979,right_before_left,False,6,4,11.11,22.577369997743272,88.35234576292792,0.0,11.11,11.11,0.0,0.0,,,,,,-0.07,-4.78,1.0,2.0,0.0,0.0,,,,
10904702998,priority,False,6,4,9.26,22.573161450808197,88.36243118384783,1.0,11.261666666666663,12.15,0.0,0.005,129.63,120.82,-2.36,14.76,13.43,-0.0216666666666666,-2.22,0.0,6.0,0.0,0.0,,,,
664447222,dead_end,False,1,1,11.11,22.578135813137063,88.35022179140074,,,,,,,,,,,,,,,0.0,0.0,,,,
cluster_13977163696_13977163697_664447214,priority,False,4,4,23.61,22.57666556165072,88.34900661159256,0.0,19.445,18.0,0.0,0.0,,,,,,-0.6599999999999999,-5.0,5.0,2.0,0.0,0.0,,,,
6173584909,dead_end,False,1,1,2.78,22.576229080369,88.34555464743887,,,,,,,,,,,,,,,0.0,0.0,,,,
6173584945,priority,False,4,4,23.61,22.57228278662482,88.3444602322917,,,,,,,,,,,,,,,0.0,0.0,,,,
6173584907,dead_end,False,1,1,2.78,22.572706295696516,88.34374863313577,,,,,,,,,,,,,,,0.0,0.0,,,,
2281204417,dead_end,False,1,1,2.78,22.57117321592296,88.34971475283179,,,,,,,,,,,,,,,0.0,0.0,,,,
6544730092,dead_end,False,1,1,11.11,22.580545529976572,88.35099156186374,,,,,,,,,,,,,,,0.0,0.0,,,,
664447076,dead_end,False,1,1,27.78,22.578438373590927,88.34938519206845,,,,,,,,,,,,,,,0.0,0.0,,,,
3652317576,dead_end,False,1,1,2.78,22.5663069861477,88.35595729720525,,,,,,,,,,,,,,,0.0,0.0,,,,
4374682259,dead_end,False,1,1,44.44,22.550357971649568,88.32516868017592,,,,,,,,,,,,,,,0.0,0.0,,,,
1174795982,dead_end,False,1,1,44.44,22.58292381623572,88.34896697843635,,,,,,,,,,,,,,,0.0,0.0,,,,
