node_id,total_vehicle_count,mean_speed_ms,max_speed_observed_ms,total_halting_count,mean_occupancy_pct,mean_gap_m,min_gap_m,mean_rel_velocity_ms,mean_time_gap_s,min_time_gap_s,mean_acceleration_ms2,min_acceleration_ms2,total_hard_brakes,num_lane_rows
663940642,3,9.799999999999999,13.55,1,0.011818181818181818,63.89000000000001,1.0,-2.313333333333333,7.9350000000000005,6.84,-0.2490909090909091,-5.0,30,11
663943263,1,11.123999999999999,12.03,0,0.002,101.1975,6.61,1.475,9.162500000000001,1.07,-0.296,-5.0,19,10
663943275,11,11.075,13.5,0,0.04125,52.9075,9.48,0.22875,5.05125,1.02,0.00125,-2.98,0,8
663943276,9,11.479999999999999,18.0,0,0.03666666666666667,43.04875,2.96,1.28,4.33875,0.42,-0.4811111111111111,-5.0,124,9
664446124,2,12.292727272727273,14.13,0,0.030000000000000002,132.82999999999998,22.4,4.89,10.8525,2.17,-0.5636363636363636,-5.0,20,11
664446125,1,11.153749999999999,11.98,0,0.0025,86.06428571428572,9.81,3.6957142857142857,8.281428571428572,1.12,-0.13125,-2.29,0,8
664446129,2,12.39,15.9,0,0.006666666666666667,58.0625,0.12,4.8133333333333335,5.5633333333333335,0.07,-0.6608333333333333,-5.0,66,12
664446531,2,16.481666666666666,17.99,0,0.013333333333333334,52.165,17.97,0.845,3.2199999999999998,1.05,-0.8966666666666666,-5.0,25,6
664446557,10,12.372272727272728,17.97,0,0.014090909090909091,50.41529411764706,0.0,-0.9276470588235295,7.033529411764706,0.06,-0.10272727272727274,-5.0,247,22
664446571,1,11.158333333333333,12.2,0,0.0016666666666666668,133.44,6.27,-1.1199999999999999,12.424999999999999,0.96,-0.7516666666666666,-5.0,19,6
664446588,3,10.93375,12.43,0,0.0075,135.57,116.24,0.45,12.9825,9.77,-0.04375,-5.0,3,8
664446590,10,16.39,18.0,0,0.017272727272727273,53.89300000000001,0.1,-3.8,5.121,0.05,-0.07363636363636365,-5.0,39,11
664446593,1,12.776,14.96,0,0.016,99.92,96.09,-8.02,17.35,14.88,0.626,-5.0,5,5
664446594,7,11.32642857142857,15.14,0,0.009285714285714286,81.54375,9.0,0.06125000000000003,10.6375,1.26,0.17928571428571427,-5.0,35,14
664446596,3,12.19625,15.18,0,0.00625,41.82,7.82,0.44,4.1433333333333335,1.15,-1.0899999999999999,-5.0,23,8
664446599,0,12.036666666666667,15.5,0,0.0,110.7075,9.69,0.16,11.3575,1.38,-0.028333333333333332,-5.0,21,12
664447004,2,11.284999999999998,15.84,0,0.0071428571428571435,83.56666666666666,22.74,3.17,7.62,1.88,-0.09071428571428572,-5.0,10,14
664447176,0,11.11,11.35,0,0.0,,,,,,-0.03,-2.06,0,1
664447206,0,12.8475,13.92,0,0.0,,,,,,0.25875,-5.0,7,8
664447208,1,11.550999999999998,15.57,0,0.004,11.84,3.9,0.11499999999999999,1.265,0.42,-0.348,-5.0,14,10
664447219,0,11.11,11.08,0,0.0,,,,,,-0.02,-2.46,0,1
664472662,5,18.9925,17.96,0,0.04125,76.73,8.79,-0.7825000000000001,8.44125,0.96,-0.56625,-5.0,100,8
664472699,3,16.903846153846153,17.89,0,0.02076923076923077,42.62583333333333,0.0,1.3116666666666668,4.59,0.05,0.08923076923076922,-5.0,55,13
664472703,2,10.681875,12.33,0,0.007500000000000001,72.352,1.94,-0.584,8.524000000000001,0.46,-1.225625,-5.0,22,16
664472707,3,12.462727272727273,15.42,0,0.017272727272727273,114.195,100.82,-6.135,47.76,47.69,-1.3163636363636364,-5.0,32,11
664472708,4,11.913846153846153,13.18,0,0.006923076923076922,92.77,91.35,0.79,9.53,9.04,-0.06923076923076922,-5.0,6,13
664472746,0,11.11,10.01,0,0.0,,,,,,-0.14,-1.78,0,1
664472749,3,12.1175,15.36,0,0.025833333333333333,63.73363636363636,10.1,1.3209090909090908,8.65,1.11,-0.54,-5.0,40,12
664472751,2,15.039333333333333,18.0,0,0.006666666666666667,47.61923076923077,10.09,1.6207692307692307,5.1,0.92,-1.156,-5.0,123,15
664472776,5,10.652727272727272,13.55,0,0.01636363636363636,102.70444444444445,0.14,-2.4266666666666667,14.304444444444446,0.4,-0.28818181818181815,-5.0,34,11
7371768928,0,11.11,11.73,0,0.0,,,,,,0.5766666666666667,-2.37,0,9
9189383180,0,11.1125,13.89,0,0.0,23.29,9.3,5.609999999999999,3.9375,1.33,-1.9,-5.0,20,4
cluster_10279701138_664472033,3,15.408181818181818,18.0,0,0.01,24.83,16.71,-2.685,2.455,1.76,-0.21454545454545454,-4.0,1,11
cluster_10279701141_664472702,11,16.045151515151517,17.98,0,0.053636363636363635,65.76,0.0,-0.4537037037037037,13.505185185185185,0.28,-0.014242424242424256,-5.0,55,33
cluster_10279701142_664471710,67,10.198409090909092,17.98,22,0.08454545454545455,50.93285714285714,0.0,-1.4185714285714286,10.542142857142856,0.5,0.28136363636363637,-5.0,118,44
cluster_10279761592_11942000229_11942000233_663943274,32,9.631764705882354,17.95,8,0.058823529411764705,44.839375,0.0,0.854375,5.278125,0.37,-0.3805882352941176,-5.0,184,17
cluster_10279842289_10846984358_2281204203_663943533,0,16.666666666666668,18.0,0,0.0033333333333333335,40.05,32.11,3.23,3.84,3.02,-0.39999999999999997,-4.77,8,3
cluster_10281958922_663940594,37,15.381764705882354,18.0,21,0.09411764705882353,67.5192,0.0,0.23719999999999997,5.7036,0.5,0.008823529411764707,-5.0,61,34
cluster_10281958925_10281958926_6508834064_6508834065_#1more,60,9.8965625,17.99,32,0.0909375,55.47870967741935,0.0,1.9009677419354838,7.041935483870968,0.37,-0.559375,-5.0,343,32
cluster_10281958932_663804338,4,14.922285714285717,17.67,0,0.01,73.50083333333333,9.88,-2.1566666666666667,18.279090909090908,1.11,-0.2805714285714286,-5.0,82,35
cluster_10281958935_12287656430_12287656431_663940647,4,14.362105263157895,17.26,0,0.00631578947368421,101.985,16.67,-5.5424999999999995,13.114999999999998,1.31,-0.3263157894736842,-5.0,33,19
cluster_10281965682_663944134,13,12.550952380952381,18.0,1,0.015714285714285715,80.35947368421053,0.0,-1.4042105263157894,7.480526315789473,0.07,-0.04095238095238095,-5.0,90,21
cluster_10560867453_663943486,4,16.12181818181818,18.0,1,0.008636363636363636,46.26052631578948,0.0,-0.31842105263157894,6.176111111111111,0.37,-0.9754545454545455,-5.0,134,22
cluster_10917990606_663844223,5,17.906875,18.0,4,1.29875,52.12733333333333,0.0,-3.228,22.356428571428573,0.55,-0.60625,-5.0,99,16
cluster_10943433501_10943433503,9,13.521,18.0,3,0.016999999999999998,64.17923076923077,0.0,-1.4707692307692308,7.94923076923077,0.5,0.2565,-5.0,90,20
cluster_10943484228_1190100465,0,13.89,13.84,0,0.0,59.98500000000001,5.02,0.9983333333333332,6.521666666666667,1.19,-1.8257142857142856,-5.0,65,7
cluster_10943717330_6470135655,0,11.904285714285715,13.05,0,0.0,83.98166666666667,0.12,0.25666666666666665,9.203333333333333,0.92,-0.04714285714285715,-5.0,13,14
cluster_11126932580_1189036622,1,19.24,18.0,0,0.013333333333333334,63.803333333333335,19.08,6.48,3.8033333333333332,1.09,0.04,-2.39,0,3
cluster_11158897098_664472732,7,16.598333333333333,18.0,0,0.0075,100.42125,0.1,0.69375,9.585625,0.08,0.18375,-5.0,62,24
cluster_11158897100_11158897101_11158897102_664471748_#1more,46,10.384117647058824,17.99,28,0.054411764705882354,44.268214285714286,0.0,-0.20964285714285716,7.987777777777778,0.19,-0.06852941176470588,-5.0,252,34
cluster_11502623494_11502623496_1186025300_13298747739,2,9.09,11.39,1,0.0275,54.595,0.0,0.06500000000000006,15.11125,0.56,-0.1025,-5.0,26,8
cluster_11502623497_1177160337,7,8.82375,12.24,0,0.0375,44.35,0.0,0.97,19.04625,0.53,-0.36875,-5.0,59,8
cluster_1174832725_13298747729_13298747740,1,10.894,11.7,0,0.006,29.99333333333333,1.24,2.34,5.916666666666667,0.65,-0.134,-5.0,29,5
cluster_1176977581_1176977943,2,11.783636363636363,14.53,0,0.009090909090909092,120.89200000000001,100.3,-2.1060000000000003,15.913999999999998,8.63,-0.2509090909090909,-5.0,19,11
cluster_1177160373_664472773,19,11.6744,16.62,8,0.0644,58.98761904761905,0.0,0.7314285714285714,7.229523809523809,0.04,-0.7439999999999999,-5.0,170,25
cluster_1177160434_1177161050,2,18.875555555555554,18.0,0,0.0022222222222222222,100.95545454545454,5.66,1.3790909090909091,9.172727272727274,0.51,-0.9733333333333333,-5.0,65,18
cluster_1177161169_664472775,12,11.85,17.95,6,0.05941176470588235,31.21466666666667,0.0,0.3693333333333333,4.788666666666667,0.1,-0.8688235294117647,-5.0,269,17
cluster_1177161441_1190128246,4,15.793000000000001,17.59,0,0.031,62.226,0.1,-2.4210000000000003,5.554,0.16,1.012,-5.0,7,10
cluster_1177211304_1177211692,54,9.561666666666667,17.99,43,0.19666666666666666,37.92888888888889,0.0,3.1855555555555557,5.225555555555555,0.5,-0.09750000000000002,-5.0,120,12
cluster_1177211336_1191714436,2,13.05777777777778,13.89,0,0.008333333333333335,61.38307692307693,3.38,2.2146153846153847,7.929230769230769,0.99,-0.3972222222222222,-5.0,50,18
cluster_1177211353_1177211711,2,20.436875,17.99,0,0.007500000000000001,49.39,2.15,1.59,6.414285714285714,0.86,-0.11374999999999998,-5.0,28,16
cluster_1177211367_9189383185,5,8.583846153846155,14.32,0,0.015384615384615385,65.04454545454546,1.99,-1.2772727272727273,19.35363636363636,0.91,-0.16461538461538458,-5.0,17,13
cluster_1177211394_1177211683,28,9.206999999999999,17.89,16,0.121,50.305,0.0,-3.376,6.63,0.17,0.726,-5.0,53,10
cluster_1177211428_1177211911,2,15.526923076923076,18.0,0,0.006923076923076924,50.833333333333336,18.29,7.646666666666666,3.573333333333333,1.52,-0.893076923076923,-5.0,32,13
cluster_1177211698_663826189,6,10.905714285714286,14.86,1,0.018571428571428572,54.309411764705885,0.1,0.713529411764706,7.40625,0.46,-0.430952380952381,-5.0,73,21
cluster_1177211838_13300645525_13300645528,21,12.509,17.82,16,0.1895,28.74666666666667,0.0,-1.6133333333333333,10.127222222222223,0.47,-0.4925,-5.0,93,20
cluster_1177212073_13300645524_664471560,21,10.532857142857143,16.48,13,0.09857142857142857,26.590370370370373,0.0,-1.2003703703703703,13.252592592592592,0.03,-0.4160714285714286,-5.0,164,28
cluster_1186025344_13298747727_13298747728_13298747738_#3more,36,2.8072222222222223,12.88,28,0.07833333333333332,33.845882352941175,0.0,-0.10058823529411762,18.283529411764704,0.17,-0.2827777777777778,-5.0,154,18
cluster_1189036471_1189036770,3,13.040000000000001,14.56,0,0.016428571428571428,96.74714285714286,15.4,-0.10714285714285714,11.747142857142858,1.73,0.7221428571428571,-5.0,10,14
cluster_1189036595_13298747741,1,9.628333333333332,11.95,0,0.013333333333333334,7.355,0.09,0.6050000000000001,1.32,0.54,0.19833333333333336,-5.0,18,6
cluster_1189036692_13298747742,2,11.0625,12.0,0,0.035,7.779999999999999,0.95,0.9075,1.1975,0.53,-1.1875,-5.0,28,4
cluster_1190100404_664446591,5,11.345454545454546,14.43,0,0.010909090909090908,60.886,13.86,0.08599999999999992,6.7700000000000005,1.4,-0.11090909090909089,-5.0,7,11
cluster_1190128285_13300645523_13300645535,1,25.465000000000003,16.64,1,0.011666666666666667,45.116,3.05,1.05,17.097,0.58,0.0558333333333333,-5.0,26,12
cluster_1191714258_1191714350,2,12.198571428571428,14.26,0,0.02,,,,,,1.0042857142857142,-5.0,4,7
cluster_1191863963_1191864049,4,13.079285714285716,14.5,0,0.008571428571428572,80.30428571428571,50.58,-1.6171428571428572,10.415714285714285,4.22,-0.7057142857142857,-5.0,44,14
cluster_11942000227_11942000230_6173706992,12,20.077499999999997,18.0,2,0.010714285714285714,76.38238095238096,3.58,0.8500000000000001,7.8375,0.61,-0.9567857142857142,-5.0,237,28
cluster_11942000232_664472748,7,14.468,18.0,0,0.009,81.34375,0.1,-0.4881249999999999,9.285625,0.02,0.0495,-5.0,43,20
cluster_11944729366_664471711,24,17.32241379310345,18.0,5,0.036551724137931035,62.39692307692307,0.0,0.4392307692307692,6.3769230769230765,0.29,-0.6051724137931035,-5.0,296,29
cluster_13298740740_664446558,21,8.617999999999999,17.96,11,0.07666666666666666,35.96933333333333,0.0,-1.9653333333333334,9.004666666666667,0.5,-0.43866666666666665,-5.0,208,15
cluster_13298747733_13298747737_663825864,8,10.323529411764707,13.31,1,0.015294117647058824,38.73090909090909,0.0,-0.9836363636363636,7.6890909090909085,0.46,-0.24882352941176472,-5.0,74,17
cluster_13298747747_13298747748_13298747749_13298747755_#2more,25,4.041052631578947,12.38,15,0.1031578947368421,41.32055555555556,0.0,-2.163333333333333,12.193333333333333,0.06,-0.2557894736842105,-5.0,146,19
cluster_13298747750_13298747754_7007141699,4,16.650833333333335,15.25,1,0.037500000000000006,50.193333333333335,0.0,-3.435,10.109166666666667,0.5,-0.26666666666666666,-5.0,82,12
cluster_13298747751_6469124180,5,7.778999999999999,12.64,5,0.10699999999999998,50.905,0.0,-0.545,23.12,0.52,-0.6900000000000001,-5.0,48,10
cluster_13300645520_13300645530_663844204,2,19.107,17.41,1,0.05900000000000001,27.906,0.0,-2.5170000000000003,19.966250000000002,0.55,-0.509,-5.0,63,10
cluster_13908994425_13908994429_13908994430,17,13.46875,17.92,4,0.08125,28.42571428571429,0.0,0.3828571428571429,5.372857142857143,0.51,0.49624999999999997,-5.0,95,8
cluster_13977163696_13977163697_664447214,0,19.445,18.0,0,0.0,,,,,,-0.6599999999999999,-5.0,5,2
cluster_5424222000_664446587,9,20.087777777777777,18.0,0,0.020000000000000004,75.75266666666667,0.1,1.4606666666666668,6.5873333333333335,0.05,-0.047777777777777766,-5.0,91,18
cluster_5424222009_664446539,7,19.80090909090909,18.0,0,0.04090909090909091,50.48090909090909,8.98,1.2463636363636363,4.995454545454545,0.99,-1.5154545454545456,-5.0,152,11
cluster_663842376_663944135,8,20.567692307692308,18.0,0,0.02076923076923077,61.92636363636364,0.0,1.6527272727272726,4.971818181818182,0.52,-0.34307692307692306,-5.0,98,13
cluster_663943516_664446119,7,10.873846153846152,14.53,0,0.006153846153846154,84.92307692307692,17.2,3.6500000000000004,9.816923076923077,1.68,-0.12538461538461537,-5.0,31,13
cluster_664446535_8507351665_8507351666,43,6.155714285714285,15.96,23,0.06642857142857143,31.266428571428573,0.0,0.5914285714285714,7.442142857142857,0.03,0.11857142857142858,-5.0,141,14
